Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Código Meses,Meses,Unidad,Valor,Símbolo,Descripción del Símbolo
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21115b","Carne peso vivo, ovino, fresca o refrigerada","2002","2002","7021","Valor anual","SLC","550600","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21115b","Carne peso vivo, ovino, fresca o refrigerada","2003","2003","7021","Valor anual","SLC","555940","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21115b","Carne peso vivo, ovino, fresca o refrigerada","2004","2004","7021","Valor anual","SLC","486140","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21115b","Carne peso vivo, ovino, fresca o refrigerada","2005","2005","7021","Valor anual","SLC","456490","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21115b","Carne peso vivo, ovino, fresca o refrigerada","2006","2006","7021","Valor anual","SLC","546020","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21115b","Carne peso vivo, ovino, fresca o refrigerada","2007","2007","7021","Valor anual","SLC","683840","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21115b","Carne peso vivo, ovino, fresca o refrigerada","2008","2008","7021","Valor anual","SLC","700360","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21115b","Carne peso vivo, ovino, fresca o refrigerada","2009","2009","7021","Valor anual","SLC","653920","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21115b","Carne peso vivo, ovino, fresca o refrigerada","2010","2010","7021","Valor anual","SLC","688840","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21115b","Carne peso vivo, ovino, fresca o refrigerada","2011","2011","7021","Valor anual","SLC","278910","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21115b","Carne peso vivo, ovino, fresca o refrigerada","2012","2012","7021","Valor anual","SLC","304900","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21115b","Carne peso vivo, ovino, fresca o refrigerada","2013","2013","7021","Valor anual","SLC","735020","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21115b","Carne peso vivo, ovino, fresca o refrigerada","2014","2014","7021","Valor anual","SLC","505000","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21115b","Carne peso vivo, ovino, fresca o refrigerada","2015","2015","7021","Valor anual","SLC","587576.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","1991","1991","7021","Valor anual","SLC","343770","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","1992","1992","7021","Valor anual","SLC","326260","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","1993","1993","7021","Valor anual","SLC","335000","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","1994","1994","7021","Valor anual","SLC","354830","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","1995","1995","7021","Valor anual","SLC","361230","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","1996","1996","7021","Valor anual","SLC","380710","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","1997","1997","7021","Valor anual","SLC","398710","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","1998","1998","7021","Valor anual","SLC","393430","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","1999","1999","7021","Valor anual","SLC","367320","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2000","2000","7021","Valor anual","SLC","354000","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2001","2001","7021","Valor anual","SLC","378500","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2002","2002","7021","Valor anual","SLC","435920","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2003","2003","7021","Valor anual","SLC","452420","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2004","2004","7021","Valor anual","SLC","437750","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2005","2005","7021","Valor anual","SLC","437580","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2006","2006","7021","Valor anual","SLC","425750","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2007","2007","7021","Valor anual","SLC","485420","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2008","2008","7021","Valor anual","SLC","608170","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2009","2009","7021","Valor anual","SLC","598250","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2010","2010","7021","Valor anual","SLC","626830","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2011","2011","7021","Valor anual","SLC","651420","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2012","2012","7021","Valor anual","SLC","653666.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2013","2013","7021","Valor anual","SLC","717333.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2014","2014","7021","Valor anual","SLC","756405.8","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2015","2015","7021","Valor anual","SLC","709650","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2016","2016","7021","Valor anual","SLC","685788.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21121b","Carne peso vivo, pollo, fresca o refrigerada","2017","2017","7021","Valor anual","SLC","722101.1","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","1991","1991","7021","Valor anual","SLC","463913","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","1992","1992","7021","Valor anual","SLC","583362","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","1993","1993","7021","Valor anual","SLC","598333","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","1994","1994","7021","Valor anual","SLC","593333","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","1995","1995","7021","Valor anual","SLC","607917","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","1996","1996","7021","Valor anual","SLC","593333","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","1997","1997","7021","Valor anual","SLC","691917","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","1998","1998","7021","Valor anual","SLC","650417","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","1999","1999","7021","Valor anual","SLC","612500","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2000","2000","7021","Valor anual","SLC","644167","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2001","2001","7021","Valor anual","SLC","678333","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2002","2002","7021","Valor anual","SLC","745000","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2003","2003","7021","Valor anual","SLC","828750","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2004","2004","7021","Valor anual","SLC","966667","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2005","2005","7021","Valor anual","SLC","949583","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2006","2006","7021","Valor anual","SLC","875833","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2007","2007","7021","Valor anual","SLC","886818","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2012","2012","7021","Valor anual","SLC","1282333.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2013","2013","7021","Valor anual","SLC","1350916.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2014","2014","7021","Valor anual","SLC","1516916.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2015","2015","7021","Valor anual","SLC","1376319.2","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2016","2016","7021","Valor anual","SLC","1616625","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2017","2017","7021","Valor anual","SLC","1654156.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2018","2018","7021","Valor anual","SLC","1667166.7","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2019","2019","7021","Valor anual","SLC","1765833.3","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2020","2020","7021","Valor anual","SLC","2155500","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2021","2021","7021","Valor anual","SLC","2076000","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21113.01","Carne, cerdo, fresca o refrigerada","2022","2022","7021","Valor anual","SLC","2201924.2","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21111.01","Carne, ganado vacuno, fresca o refrigerada","1991","1991","7021","Valor anual","SLC","687783","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21111.01","Carne, ganado vacuno, fresca o refrigerada","1992","1992","7021","Valor anual","SLC","844848","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21111.01","Carne, ganado vacuno, fresca o refrigerada","1993","1993","7021","Valor anual","SLC","856875","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","21111.01","Carne, ganado vacuno, fresca o refrigerada","1994","1994","7021","Valor anual","SLC","894167","A","Cifra oficial"
